,OA11CD,locationCount,lng,lat
516,E00014523,10,-0.18616785395229313,51.499919618006416
517,E00014520,26,-0.1885068343971153,51.50196544688408
518,E00014525,25,-0.1842043516734442,51.50123891715149
519,E00014522,7,-0.18270205543180884,51.50068847830962
520,E00014155,117,-0.2036312474804014,51.5149581355821
521,E00014157,12,-0.203556437975479,51.514142279613694
522,E00014154,4,-0.2011396042406745,51.51449443693675
523,E00014153,2,-0.20736366969081074,51.51499231188127
524,E00014150,1,-0.2056684830654415,51.518842672698874
525,E00014056,2,-0.20160153792624166,51.49504077451509
526,E00014054,13,-0.1944128871070276,51.49497098053509
527,E00014644,1,-0.21562083397171006,51.51950496573227
528,E00014564,2,-0.1894976410553404,51.48675976117056
529,E00014566,10,-0.18472000989519866,51.48492751813224
530,E00014563,1,-0.19155236614744692,51.485991798127834
531,E00014562,6,-0.18269341562750283,51.48610967898788
532,E00014497,8,-0.20229289091022393,51.51241462497072
533,E00014446,5,-0.21972955130751348,51.51421632155444
534,E00014447,12,-0.21218689107928349,51.513094934117326
535,E00014140,17,-0.19907657138637355,51.50814149051392
536,E00014141,4,-0.1986794223343897,51.50785568180405
537,E00014142,4,-0.19414906921138797,51.508210070505655
538,E00014143,3,-0.2004093221368091,51.507713418341204
539,E00014145,93,-0.1952454307292977,51.50740482983749
540,E00014147,1,-0.193624180897453,51.50671052609535
541,E00014144,145,-0.19641310413275873,51.508365303522396
542,E00014611,180,-0.16670466637986195,51.484219818823824
543,E00014079,48,-0.1733413460544573,51.49357443407598
544,E00014078,77,-0.16787498437750242,51.49482410154019
545,E00014070,14,-0.19308668334658227,51.49767223911099
546,E00014071,4,-0.1911664795452686,51.49698035696903
547,E00014072,1,-0.1983328501779806,51.49646854810507
548,E00014073,5,-0.19100972118839213,51.49564242207523
549,E00014546,14,-0.1837938549560266,51.486328354556335
550,E00014547,1,-0.18776274768759446,51.48743726982817
551,E00014544,1,-0.18779012493350036,51.49687413548208
552,E00175100,2,-0.2031620043211909,51.49418198374817
553,E00014166,11,-0.2077264183844229,51.51757598334354
554,E00014167,1704,-0.2043722213485063,51.51718943560474
555,E00014339,1,-0.16111091426456947,51.492527928719255
556,E00014331,1,-0.15789548580561039,51.49574477188134
557,E00014421,5,-0.20991119042724732,51.50952288102231
558,E00014131,3,-0.1914698595608022,51.504313684582385
559,E00014133,4,-0.19313910475723642,51.50352337974099
560,E00014108,15,-0.1714489058983781,51.493677773117234
561,E00014189,5,-0.18809924582186363,51.49319388780851
562,E00014087,13,-0.16227926452362976,51.498049913368845
563,E00014086,264,-0.15828325093800558,51.498345441346345
564,E00014127,37,-0.18910387726965722,51.50612955249619
565,E00014126,1,-0.1965081971666579,51.50516029800143
566,E00014124,1,-0.20029999944271196,51.5041681699289
567,E00014379,11,-0.19610395609434098,51.5013323177337
568,E00014488,17,-0.1979613274043147,51.5142458553549
569,E00014304,1,-0.20936266028662182,51.523794378763235
570,E00014307,1611,-0.22135960667505197,51.52732059327408
571,E00014386,12,-0.21199184415171682,51.501175173061355
572,E00014385,24,-0.19758914043255008,51.50056125375788
573,E00014558,1,-0.1815595835957239,51.48745313116008
574,E00014537,10,-0.18491431836368857,51.49825184871621
575,E00014534,11,-0.1816084494345033,51.498656618387734
576,E00014536,6,-0.1820232665637927,51.49801055002419
577,E00014156,9,-0.20598222148293008,51.515083314222295
578,E00014062,11,-0.1963845203750779,51.49913727041987
579,E00014065,9,-0.19781645657188135,51.498657171819545
580,E00014064,2,-0.19471957041726135,51.49917662083907
581,E00014066,14,-0.19307392282825703,51.49838135294635
582,E00014231,4,-0.17333095803980486,51.484379756893524
583,E00014230,54,-0.17563531571058724,51.48431655831553
584,E00014048,5,-0.18951621573550803,51.49566236618799
585,E00014049,2,-0.1952155591348972,51.49575600629205
586,E00014232,10,-0.16973951589139188,51.48325018785038
587,E00014235,12,-0.1747904369295353,51.482459927187016
588,E00014234,3,-0.17260918516696538,51.48292270354857
589,E00014047,6,-0.193458553599957,51.496611772903
590,E00014237,2,-0.1779279129167611,51.48265148787754
591,E00014236,1,-0.17399491986255194,51.4830397975013
592,E00014044,1,-0.195748211706116,51.49774664819274
593,E00014239,13,-0.1787646295149201,51.48179106358451
594,E00014238,27,-0.17622061681543927,51.483048372836926
595,E00014671,5,-0.18420039068532712,51.482566961526125
596,E00014670,1,-0.18268227857537103,51.482998147981775
597,E00014199,2,-0.18985691610721214,51.49240436832642
598,E00014198,12,-0.18557460085105662,51.49252607344817
599,E00014118,531,-0.18799527523552226,51.503819834760336
600,E00014600,3,-0.1655537918630991,51.48615671185177
601,E00014603,35,-0.16117509438390512,51.485246727083485
602,E00014605,5,-0.1657047213209197,51.48541350830873
603,E00014601,3,-0.16131755517348942,51.486205750921656
604,E00014138,89,-0.19077339829235884,51.5083890303477
605,E00014139,8,-0.1946712150846155,51.50902945279156
606,E00014571,1,-0.1855345341738165,51.48416465585097
607,E00014570,1,-0.1881671114210973,51.48477105568263
608,E00014572,14,-0.18935945198988702,51.4837659191368
609,E00014228,4,-0.1691892393638868,51.48432985542717
610,E00014575,4,-0.1886411301875022,51.49078719772498
611,E00014229,1,-0.1680673093795965,51.48374204350892
612,E00014598,4,-0.16358971379844325,51.48622177659655
613,E00014519,318,-0.19107188010223597,51.5007552900635
614,E00014518,9,-0.18624247509506284,51.501600937901465
615,E00014526,3,-0.1878208215131883,51.50108163634013
616,E00014219,31,-0.18719349022615983,51.49454679338097
617,E00014218,41,-0.18094855071780902,51.494193436453415
618,E00014298,9,-0.19836718022898348,51.4918717282124
619,E00014299,47,-0.19484392905169495,51.491178770927924
620,E00014524,5,-0.18788368004067094,51.499881235334286
621,E00014527,15,-0.1835568433919276,51.49891655529775
622,E00014328,616,-0.20834991222721236,51.51865721440826
623,E00014329,5,-0.20995608866007928,51.51879521607984
624,E00014321,11,-0.20728352512863676,51.523042389413284
625,E00014322,3,-0.21095283280108953,51.52096755847687
626,E00014323,8,-0.20778192337854842,51.520321803473166
627,E00175087,5,-0.19753393988490517,51.511268811042044
628,E00014431,2,-0.20965320392727615,51.51533548136524
629,E00014430,7,-0.2141888323919509,51.505706764362884
630,E00014433,2,-0.2109676095466524,51.514125571267165
631,E00014432,5,-0.2090753124286607,51.51479024220884
632,E00014435,1,-0.20810039529239258,51.513146952028585
633,E00014548,8,-0.18436470774619068,51.485642297493996
634,E00175089,1,-0.1868015395156045,51.480415364639335
635,E00175088,2,-0.18621157878701491,51.48133874592264
636,E00014262,2,-0.20053047007565888,51.49087045414371
637,E00014264,2,-0.1966397149694221,51.49171462390347
638,E00014265,2,-0.1989724636778583,51.491461128672086
639,E00014266,4,-0.19848542923166562,51.49081848953618
640,E00014267,3,-0.19392780600478413,51.490782195555674
641,E00014260,2,-0.19492268689771317,51.49297321155239
642,E00014646,15,-0.17200305060985177,51.49080705600171
643,E00014647,10,-0.16592020110313113,51.489592782102136
644,E00014286,12,-0.1910988926483687,51.49320750125244
645,E00014207,1,-0.19092312478473872,51.491279136226154
646,E00014285,15,-0.1916217950078268,51.49176293968588
647,E00014063,2,-0.1929523369809477,51.49921632242723
648,E00014068,3,-0.20025417441062882,51.49796538281871
649,E00014364,2,-0.16480712595070898,51.493547927632875
650,E00014367,24,-0.15811417007730566,51.49374854297852
651,E00014059,4,-0.20061260219721166,51.493920139471804
652,E00014366,3,-0.16367025279068975,51.49460322382371
653,E00014058,4,-0.19844271305333624,51.49386055654963
654,E00014362,5,-0.16492796911823712,51.49502342253574
655,E00014648,33,-0.17066239786282075,51.48896519559643
656,E00014649,4,-0.16732837087949987,51.489892008534724
657,E00014061,6,-0.19446296258975745,51.500163057790026
658,E00014089,1065,-0.16363339044746292,51.49879115105264
659,E00014080,1,-0.1761729730775821,51.49104583160781
660,E00014088,36,-0.16587050226757435,51.49771617402887
661,E00014240,9,-0.18032337042843463,51.481340350795485
662,E00014244,1,-0.17696813883752688,51.481431089855974
663,E00014242,1,-0.1817585207513799,51.481244493154335
664,E00014535,10,-0.18318084808432616,51.49766472723241
665,E00014621,3,-0.21618775967016537,51.523945890438405
666,E00175098,1,-0.1788129496746973,51.487602339950776
667,E00175094,1,-0.20803402750718206,51.52607663108415
668,E00175096,41,-0.16614566133779227,51.4927884085113
669,E00175095,36,-0.21132140060459031,51.52649991868948
670,E00014422,4,-0.2137883672587486,51.509703865766944
671,E00014420,1,-0.20556576755975303,51.50912084469383
672,E00014638,76,-0.22470493578090245,51.52138914044312
673,E00014639,183,-0.21705735450741748,51.51822811667403
674,E00014279,1,-0.19432443234737345,51.48872268082428
675,E00014179,1,-0.20338072185829784,51.51578828709934
676,E00014178,2,-0.2066395290644389,51.51604449501178
677,E00014309,87,-0.20545802365308627,51.52374886665325
678,E00014308,6,-0.20752049040662987,51.52530369340666
679,E00014636,7,-0.2197462706137559,51.521461583037805
680,E00014169,13,-0.2057328608508325,51.51704183532805
681,E00014637,11,-0.22290934588707184,51.520515538652155
682,E00014168,17,-0.2027885831184424,51.51789737434287
683,E00014614,3,-0.21249746735040823,51.5192455345338
684,E00014074,1,-0.19296268610344774,51.495739803250366
685,E00014077,26,-0.19744141014179575,51.49522189176942
686,E00014668,1,-0.17993009217695666,51.48305611389822
687,E00014669,36,-0.17799388928802057,51.48353115888726
688,E00014609,60,-0.1626901760992949,51.48438722007072
689,E00014318,7,-0.20971213125906324,51.52237884511681
690,E00014222,57,-0.18517321203847642,51.47950189439974
691,E00014390,133,-0.20563727251995156,51.50120748625065
692,E00014225,36,-0.17212615709654439,51.4843499016987
693,E00014224,29,-0.17124234300847005,51.485928574858654
694,E00014391,21,-0.1993185778510722,51.49946572286358
695,E00014310,1,-0.2062565776132365,51.52429178128846
696,E00014221,2,-0.181201093261449,51.47844512426891
697,E00014398,11,-0.20624101671395087,51.4968625404638
698,E00014220,175,-0.19002185484450998,51.49439581213532
699,E00014582,10,-0.15639549771686795,51.491144818593526
700,E00014581,19,-0.16680032851795848,51.48760886228978
701,E00014583,226,-0.15648341350198144,51.49238121327157
702,E00014502,4,-0.2017805636632899,51.511264280178686
703,E00014584,193,-0.1583062095018534,51.491577517946425
704,E00014501,42,-0.20017724943205867,51.51176271997061
705,E00014508,10,-0.18263375244825597,51.49628017388919
706,E00014358,11,-0.16361978370717564,51.49566570487055
707,E00014359,6,-0.16129194248959228,51.495829710200844
708,E00014351,2,-0.16238360840834615,51.49106647963791
709,E00014336,3,-0.16334174866343232,51.49032800262199
710,E00014335,2,-0.16734844337824004,51.49123610522786
711,E00014651,1,-0.17668152610575077,51.48821308654658
712,E00014650,30,-0.16736755623750124,51.48868615195198
713,E00014653,81,-0.16872596919126737,51.48811148104447
714,E00014129,1,-0.19693708459368997,51.50382988456579
715,E00014252,2,-0.17935376391291083,51.479379770302764
716,E00014250,16,-0.17603320456876653,51.481084515686234
717,E00014255,1,-0.1836669360441937,51.4784934064384
718,E00014256,8,-0.1808768212657011,51.47948739169271
719,E00014257,2,-0.18280056072862993,51.479198984215934
720,E00014180,80,-0.2045826001121037,51.51572725881228
721,E00014181,2,-0.20031411863258602,51.51527721647002
722,E00014101,1201,-0.17725000526294007,51.49649507029231
723,E00014182,1,-0.18000717990214568,51.48804289269097
724,E00014100,14,-0.16985542953276805,51.49475528836283
725,E00014183,1,-0.18984817623760122,51.49175421588486
726,E00014103,23,-0.17578224180564386,51.49266157285107
727,E00014469,9,-0.21749035206113337,51.51442041373938
728,E00014209,5,-0.18146966546456608,51.49050792242921
729,E00014401,9,-0.2069518240872886,51.505799153992484
730,E00014489,16,-0.2000100788575228,51.513829626816204
731,E00014400,3,-0.2045844202058867,51.50654238220827
732,E00014403,1,-0.21338792974232784,51.50413011631764
733,E00014402,57,-0.21434446332470275,51.50470726570172
734,E00014482,3,-0.1950226286822143,51.509773017092876
735,E00014409,6,-0.20764835591757913,51.50785715823304
736,E00014134,1,-0.19305997596919397,51.50364663766936
737,E00014419,6,-0.21786098202657606,51.510441831726695
738,E00014137,5,-0.19323007201643053,51.502156472755466
739,E00014411,4,-0.20644894904707997,51.510910632292884
740,E00014136,109,-0.1917421275674709,51.50237808285208
741,E00014410,15,-0.2090208404794013,51.50676349353433
742,E00014491,3,-0.19756005216624645,51.51323635339449
743,E00014498,1,-0.20549445188288845,51.51177048925108
744,E00014135,137,-0.1949578312551319,51.502063788219786
745,E00014577,7,-0.19014849324456415,51.489952610721375
746,E00014327,14,-0.20916768853941908,51.519876712686525
747,E00014324,25,-0.20649017757864657,51.52181497878161
748,E00014370,5,-0.1661405536817805,51.49406498940165
749,E00014377,8,-0.2035149075171251,51.49835489634948
750,E00014374,1,-0.1986112712803227,51.50174599683508
751,E00014376,1,-0.2084745357939397,51.49878854606751
752,E00014371,10,-0.1602567124485801,51.49355715225676
753,E00014046,29,-0.20444806150330316,51.49625677996509
754,E00014592,27,-0.1638980515677296,51.4883956877154
755,E00014512,4,-0.17988448012868322,51.49605204014743
756,E00014593,14,-0.16539095607695256,51.487825427048335
757,E00014594,3,-0.16106269462929962,51.48786645024421
758,E00014590,12,-0.16132669021173965,51.48964989611336
759,E00014511,1,-0.1842152350603393,51.49602109965671
760,E00014191,15,-0.17994002597527384,51.49233590685601
761,E00014193,96,-0.18237378085011038,51.4933795668651
762,E00014190,68,-0.1846119432716171,51.494200829213455
763,E00014111,12,-0.1735757580473536,51.49200839960119
764,E00014528,9,-0.18476607020138672,51.50038890676178
765,E00014607,26,-0.16826753193458632,51.48574175225128
766,E00014050,5,-0.19219148472448497,51.4950312282572
767,E00014055,5,-0.19826550371365265,51.49493054062467
768,E00014591,22,-0.1624585248992129,51.488902949519364
769,E00014510,2,-0.18553384767098863,51.496124611427824
770,E00014210,9,-0.18289429840456883,51.49120628040042
771,E00014290,1,-0.1934092566330731,51.49340867550241
772,E00014213,13,-0.17973228855542125,51.48923011693014
773,E00014291,93,-0.1943294280382517,51.49211122825139
774,E00014212,19,-0.17858348665612583,51.48974640927501
775,E00014292,44,-0.19302537932301383,51.49252724053076
776,E00014215,1,-0.1776796324117176,51.48862495392082
777,E00014211,9,-0.1772230085460169,51.48987953961562
778,E00014098,2,-0.16626164110013253,51.49627058793593
779,E00014099,6,-0.16900946380415482,51.49596842096708
780,E00014090,33,-0.16683719051866566,51.49781606386978
781,E00014091,2,-0.16884225564104655,51.49819879170588
782,E00014437,8,-0.21081129798955361,51.512344650851354
783,E00014434,8,-0.20963592444855772,51.513616358116316
784,E00014541,1,-0.1806769225019665,51.49703219219934
785,E00014543,2,-0.1857699097154756,51.496925351076655
786,E00014540,3,-0.18195059358820057,51.49735610432437
787,E00175101,4,-0.18326416495858738,51.48059551255482
788,E00014161,1,-0.20650736394428673,51.51362228212565
789,E00014160,969,-0.205343736583294,51.5132553468022
790,E00014165,1,-0.2054866516215977,51.51801394151156
791,E00014164,1,-0.20389276613410107,51.51868129510263
792,E00014429,2,-0.2148884104328151,51.507042216412536
793,E00014441,187,-0.21532937841602673,51.512742618094215
794,E00014440,17,-0.21031890406107834,51.51615329994933
795,E00014442,3,-0.21408875236760164,51.51390841130725
796,E00014445,1,-0.2198416082686273,51.513340509017176
797,E00014109,4,-0.17046092155881398,51.49222083937785
798,E00014083,23,-0.161550536538404,51.50038175476691
799,E00014084,230,-0.15934722929454073,51.50084984875522
800,E00014085,22,-0.16053004305588442,51.4994724252892
801,E00014081,3,-0.17610416024019004,51.4903609694122
802,E00175092,15,-0.18325538289922727,51.48154826564402
803,E00175093,86,-0.2108116357601448,51.52559833291848
804,E00175090,45,-0.1775503688477782,51.49221042170646
805,E00014622,3,-0.21770039827873836,51.52337045510156
806,E00014625,31,-0.2204808101649026,51.52350716254549
807,E00014426,13,-0.20485688152446616,51.508053022873526
808,E00014427,4,-0.21252806124429932,51.50668082989069
809,E00014633,1,-0.22137581313670077,51.522421489985625
810,E00015195,4,-0.11019238284212038,51.506761375377685
811,E00015704,38,-0.1185904166356788,51.49043670897556
812,E00015706,9,-0.10810366669141706,51.48953783482733
813,E00015201,15,-0.10937478965376793,51.50478788849755
814,E00171529,30,-0.1267252655656879,51.48165347707041
815,E00015650,12,-0.11723255152723187,51.47987466007022
816,E00015768,3,-0.12348388954021063,51.47583588773166
817,E00015178,5,-0.1089822781012772,51.50031938814345
818,E00015168,25,-0.11339284709367572,51.4975387179361
819,E00015508,1,-0.09926339266547989,51.46591648058121
820,E00171549,100,-0.10608843439538417,51.49312337710015
821,E00171548,36,-0.11410530293158433,51.49000332568734
822,E00015176,12,-0.11765476725433147,51.5014990211379
823,E00015175,41,-0.11075090311439699,51.50119235621358
824,E00016089,4,-0.11233382408048904,51.476933335199256
825,E00015187,8,-0.11409001178021419,51.49629240034501
826,E00016074,1,-0.11091134151639943,51.47847839387742
827,E00016077,1,-0.10318562308515863,51.47742996978802
828,E00015683,70,-0.11951658364462149,51.493206920209495
829,E00015684,2,-0.10811420680039759,51.49307134557047
830,E00015682,2,-0.11513674736723647,51.492826755386716
831,E00015166,677,-0.11759243035213839,51.499298563464826
832,E00015167,4,-0.11103629336884525,51.49923782009266
833,E00015622,56,-0.1188415941207139,51.48551768781815
834,E00015625,59,-0.10911055919128869,51.484071730063754
835,E00015627,53,-0.12197385781988394,51.48264299720608
836,E00015624,12,-0.11876839412903178,51.48425347249559
837,E00015623,236,-0.12246409117878436,51.48519234497148
838,E00015678,190,-0.1100292863377988,51.48595436241691
839,E00015673,1,-0.11349072830809198,51.48763363566635
840,E00015670,1,-0.10870609085803609,51.48825229868838
841,E00015672,28,-0.11080217865417935,51.4881230563096
842,E00015675,8,-0.11950098034668376,51.48781577519303
843,E00015695,5,-0.10522231363596907,51.489489899335254
844,E00015696,1,-0.10851955249935097,51.49085403066618
845,E00015693,2,-0.11688757895279908,51.491507108321926
846,E00015199,1,-0.10820345377260594,51.506119316542076
847,E00016084,1,-0.11386044754086298,51.47674481620386
848,E00015189,4,-0.11539887424325854,51.494811782767634
849,E00015633,14,-0.11227223330665306,51.48105918093173
850,E00015690,4,-0.11439701063722038,51.49174920669027
851,E00015792,5,-0.11982670302126823,51.47741157853506
852,E00016071,23,-0.10920538505412414,51.47962714786506
853,E00016072,6,-0.10621963108784961,51.47891135162933
854,E00015701,3,-0.11880708684122586,51.4910060046206
855,E00015184,27,-0.11866981764203449,51.49491697176735
856,E00015183,4,-0.1174354820598746,51.49669634368294
857,E00015638,24,-0.11485190182363483,51.48405329091976
858,E00015631,11,-0.10779754116525422,51.481817444281404
859,E00015686,7,-0.11055369766146424,51.49294321183347
860,E00015202,13,-0.11022337226997801,51.5035101321514
861,E00015181,13,-0.11341555095928087,51.49886387919196
862,E00015676,2,-0.11640381419140072,51.48746411784268
863,E00015674,9,-0.10905411868273089,51.487395130140115
864,E00171540,6,-0.12549696849434616,51.48644658653851
865,E00171543,1,-0.10456251103896642,51.492163291399166
866,E00171542,1,-0.1211067808647122,51.491960392251244
867,E00171545,104,-0.12158826070694294,51.48685123077818
868,E00171544,80,-0.1218892858929552,51.48961579957814
869,E00015687,392,-0.11811794405748842,51.492646943685614
870,E00015252,3,-0.14579745968065416,51.45889924596155
871,E00171539,42,-0.12696785467138322,51.48546244320547
872,E00171538,1,-0.12451347867830535,51.48619410085121
873,E00015192,1,-0.11382748041020997,51.49543414269893
874,E00016079,1,-0.11383150473911527,51.47790892401161
875,E00016078,5,-0.10547413168786267,51.47769861879895
876,E00016086,1,-0.10151697529748836,51.47679568724476
877,E00015629,1,-0.11288988679183885,51.48342884752719
878,E00015641,7,-0.11638706036040693,51.480939048136825
879,E00015640,6,-0.12291131683075386,51.481062960523765
880,E00015643,2,-0.11889068636405971,51.48063531845365
881,E00015642,2,-0.12029578956744276,51.48003128257529
882,E00015662,2,-0.11138131022026664,51.485135194916545
883,E00015664,3,-0.10848365848998137,51.48790998747603
884,E00015660,10,-0.11552472628338896,51.48600704636576
885,E00015661,14,-0.11228637137451553,51.4864597490545
886,E00015169,3,-0.11281822226560827,51.4940955819425
887,E00015646,1,-0.12490050240957223,51.47997393600617
888,E00015644,1,-0.11257699475864819,51.48018372355933
889,E00015645,2,-0.11339997227539497,51.479421300524294
890,E00015796,1,-0.12172545880544264,51.47789252169464
891,E00016073,3,-0.11201181719528806,51.478208879945754
892,E00016075,7,-0.10798804041332058,51.47707178297629
893,E00015703,7,-0.11125496707980345,51.489831728771776
894,E00015655,4,-0.12377083763463263,51.4791601519079
895,E00015657,2,-0.11398487102581836,51.47861631995149
896,E00015656,1,-0.1277582623159591,51.4789607517382
897,E00015653,2,-0.11300522597761996,51.47910192019932
898,E00015171,106,-0.108424252570875,51.503209855610066
899,E00015173,11,-0.10832840161217167,51.50188877639537
900,E00015172,45,-0.107436498676764,51.503919947164384
901,E00015635,11,-0.11364749046570465,51.481802072800086
902,E00015185,2,-0.1109337806359599,51.49759960142266
903,E00015182,2,-0.10966050335524556,51.4991426052672
904,E00015198,1,-0.11051748586402013,51.50568560588075
905,E00015420,1,-0.1329052617144887,51.4624342482604
906,E00015788,8,-0.1305284991816894,51.47843710272843
907,E00015789,7,-0.12271442334554107,51.47887782344384
908,E00015180,1092,-0.11447397560170537,51.50325784889954
909,E00171537,67,-0.1253260169229199,51.48517771754006
910,E00171536,7,-0.12662067737587177,51.48479268032271
911,E00171533,279,-0.11282243778956402,51.50634323626983
912,E00171535,129,-0.11839070366658683,51.50312968253468
913,E00171534,2,-0.11688871607731507,51.50250912779708
914,E00016593,1,0.004747697791279087,51.456027575210534
915,E00016171,1,0.008826973091006385,51.470486213362676
916,E00016441,1,-0.038055922314518396,51.4888495183283
917,E00017645,1,0.04095256720493197,51.5350604941067
918,E00175027,1,0.009154460173371067,51.547139722300294
919,E00019078,1,-0.2348424693681334,51.48591999454432
920,E00020264,8,-0.07781353914897257,51.50187701567827
921,E00166637,398,-0.09947787210237233,51.49935873525039
922,E00020009,5,-0.08594239916975059,51.50166051611941
923,E00019999,1,-0.0875498629153337,51.488854616333306
924,E00019847,6,-0.09159345425315153,51.499782080810704
925,E00020018,9,-0.08267181936141714,51.49563234123963
926,E00019829,1,-0.09597294819906822,51.49632339314175
927,E00019770,3,-0.10182261205816498,51.49567655734503
928,E00019773,1662,-0.10179190620004608,51.5074781241777
929,E00019774,238,-0.1069416901429421,51.50791494190579
930,E00019777,62,-0.10539531022578703,51.50705349141086
931,E00020204,1,-0.07915589942426021,51.48141645580876
932,E00019806,2,-0.10372845555048646,51.49640035560212
933,E00019933,2,-0.07972341815235857,51.4870687414408
934,E00166640,7,-0.09717051231873139,51.50179777448482
935,E00019735,1,-0.09811370411840185,51.47799976629066
936,E00019736,1,-0.0881674522890089,51.47753893968362
937,E00019732,1,-0.0901708933205124,51.4773029442498
938,E00019811,1,-0.08776665412491459,51.49863362664845
939,E00168029,21,-0.08191987951402209,51.49848958995601
940,E00020119,12,-0.09584107730741287,51.48559676148939
941,E00168013,1,-0.08294009371010018,51.478212029017655
942,E00020015,2,-0.08143347998668293,51.49503870750917
943,E00020014,2,-0.07909530900423081,51.495284220980615
944,E00019968,1,-0.092665128031317,51.487465021160894
945,E00020036,11,-0.08798984550222683,51.501640446845464
946,E00020034,96,-0.08090622428062529,51.50161958659043
947,E00167496,9,-0.09436390830275557,51.50130436685246
948,E00167497,29,-0.09316164054375664,51.50316796617109
949,E00167490,3,-0.07910577256799556,51.5008011524337
950,E00167491,6,-0.0978193539341747,51.48989252062395
951,E00020024,1,-0.0821776900847893,51.49420850186705
952,E00020027,15,-0.08087068937524959,51.49352513183509
953,E00020115,3,-0.09934465786908404,51.48617446045143
954,E00020039,2,-0.08627150773022489,51.50003334365652
955,E00167481,2,-0.09652577571540458,51.50671170440154
956,E00167480,13,-0.0988361151437372,51.490200952266036
957,E00019797,3,-0.09734308807109868,51.4998235402913
958,E00165809,1,-0.10552184195627147,51.50115559344489
959,E00165808,4,-0.10692274021552657,51.50080602130606
960,E00019959,2,-0.0822279290354561,51.489865721362705
961,E00019796,2,-0.1032629806741609,51.50050253057766
962,E00020005,19,-0.09401755726942196,51.487597884625806
963,E00167763,4,-0.09983789585808267,51.492792528593064
964,E00167760,73,-0.1016827699244353,51.49438318411057
965,E00167766,6,-0.08957510019545854,51.49958614458424
966,E00019983,3,-0.09321536744367977,51.484956789417424
967,E00019984,7,-0.08442576806068965,51.48605777475456
968,E00019981,149,-0.08344219348392937,51.48348546030253
969,E00019780,21,-0.09387877502495726,51.50553291963247
970,E00019781,53,-0.10366115285131836,51.50538776433628
971,E00019782,1,-0.09614458793666263,51.505839643464924
972,E00019783,23,-0.09576195444631273,51.504155387388685
973,E00019761,1,-0.10054206959894141,51.47915512346324
974,E00019760,1,-0.09788347828911262,51.47949604751298
975,E00019763,2,-0.08822527341149518,51.47923921037202
976,E00019762,9,-0.10270456183119242,51.47874079695747
977,E00019756,6,-0.09523833262921036,51.47951493375079
978,E00020137,5,-0.1027627768001421,51.491087657104664
979,E00020136,1,-0.10050659480122887,51.49225552177581
980,E00020134,1,-0.10588440590137096,51.48007632457563
981,E00020139,10,-0.10041871625112073,51.490237646407195
982,E00020138,1,-0.10412513999430895,51.489676371385464
983,E00019810,3,-0.09529986173590907,51.49883513089526
984,E00019813,7,-0.0973003563867877,51.49770452065494
985,E00019978,1,-0.09288173725155238,51.48624752315569
986,E00019979,2,-0.09120598597582931,51.48639056881107
987,E00020306,1,-0.05000151384839883,51.49916988117743
988,E00019801,18,-0.10129490499372894,51.4978445985328
989,E00019800,8,-0.10672175683883538,51.49920310047226
990,E00020099,2,-0.10075454931656395,51.48187454808308
991,E00019953,1,-0.08249023229762398,51.49098240129194
992,E00019956,2,-0.08432203317840357,51.49011764278381
993,E00019957,2,-0.08696748675489584,51.490091334789604
994,E00020207,1,-0.07662339093338917,51.479550500574014
995,E00020003,2,-0.09136456890565545,51.48807397937246
996,E00019839,81,-0.08949442654778428,51.50329852169141
997,E00019831,2,-0.0949129604699414,51.495622306537705
998,E00168079,10,-0.09150901034322485,51.501794408478425
999,E00020100,2,-0.10158766917114695,51.49078765620817
1000,E00020040,3,-0.08758678246863258,51.500843983065394
1001,E00019927,3,-0.0907593645725593,51.48959143942114
1002,E00166633,21,-0.0996398147562888,51.50249750101072
1003,E00166630,5,-0.08999846516330849,51.497769857225364
1004,E00020031,1,-0.08261726989997843,51.49236838594275
1005,E00020030,1,-0.07816819604391624,51.49173524157014
1006,E00020033,2,-0.07876470269459328,51.490215655679364
1007,E00168027,129,-0.08249005179679982,51.4993864206993
1008,E00168026,29,-0.0802615591808336,51.49867886690664
1009,E00019723,3,-0.10097126493170987,51.48011206896718
1010,E00167508,2,-0.08068721907822689,51.4789611471159
1011,E00167505,21,-0.08071056580406039,51.47975916112194
1012,E00019949,5,-0.0886187450517497,51.49117916259854
1013,E00166632,507,-0.09765333466579387,51.50753426212047
1014,E00167979,300,-0.09719296414024162,51.49375572562437
1015,E00019923,15,-0.08472026357125788,51.49273913592169
1016,E00020096,2,-0.0979956525573894,51.483348128143355
1017,E00019960,86,-0.09421785695165966,51.49043153815288
1018,E00019963,11,-0.07993905961545479,51.48961632438185
1019,E00167992,8,-0.09101460131078265,51.500689789707735
1020,E00167482,6,-0.10437838892175835,51.49854404355108
1021,E00167982,50,-0.08106613575407604,51.50007842783217
1022,E00167981,5,-0.09260261244693944,51.49153982392534
1023,E00167987,3,-0.08480659112529373,51.49918993062557
1024,E00167985,5,-0.09614075246790445,51.49123085936497
1025,E00020260,12,-0.07587629237397857,51.50369255142552
1026,E00020006,4,-0.08831020012888065,51.487780082229804
1027,E00020007,3,-0.08490693072706328,51.48713118907209
1028,E00019841,1,-0.09000916174184037,51.501273977445486
1029,E00019842,11,-0.09375986066290123,51.500338303555836
1030,E00020126,2,-0.10009905765235855,51.4841265774751
1031,E00168082,3,-0.09916122969391551,51.49531863942715
