,geometry,locationCount,locationID,lng,lat
55,POINT (-0.11967885456409 51.454731101929),1,468198.0,-0.11967885456409,51.454731101929
56,POINT (-0.358604 51.4545898),1,1016973417.0,-0.358604,51.4545898
57,POINT (-0.34166666666667 51.456111111111),1,455164845.0,-0.34166666666667,51.456111111111
58,POINT (-0.018272 51.4472512),1,438277113.0,-0.018272,51.4472512
59,POINT (0.0010618196483732 51.445276797629),1,487920412.0,0.0010618196483732,51.445276797629
60,POINT (-0.195855 51.4479539),1,523020547.0,-0.195855,51.4479539
61,POINT (-0.306589 51.448363),1,881922744.0,-0.306589,51.448363
62,POINT (-0.08514077585000999 51.439919060893),2,306006945.0,-0.08514077585001,51.439919060893
63,POINT (-0.11636408875 51.43815610125),2,942462072.0,-0.11636408875,51.43815610125
64,POINT (-0.21632342571429 51.424764398571),1,751425705.0,-0.21632342571429,51.424764398571
65,POINT (0.015793149281377 51.407082607002),2,319324695.0,0.015793149281377,51.407082607002
66,POINT (-0.35661641716909 51.400429814488),1,666586022.0,-0.35661641716909,51.400429814488
67,POINT (-0.15631641340161 51.382827347596),1,811892904.0,-0.15631641340161,51.382827347596
68,POINT (-0.26434165655988 51.378384147537),2,457335865.0,-0.26434165655988,51.378384147537
69,POINT (-0.26733978805321 51.333552072847),1,521202.0,-0.26733978805321,51.333552072847
70,POINT (-0.0403324472707 51.6714398494),1,246155440.0,-0.0403324472707,51.6714398494
71,POINT (-0.087795103588848 51.658817947193),1,370034771.0,-0.087795103588848,51.658817947193
72,POINT (-0.4166129 51.6597429),2,500636783479075.0,-0.4166129,51.6597429
73,POINT (0.036178 51.626116),1,936529864.0,0.036178,51.626116
74,POINT (-0.06459165461538501 51.625656180275),1,315598048.0,-0.064591654615385,51.625656180275
75,POINT (-0.1029524503644 51.63289173508),1,13255163.0,-0.1029524503644,51.63289173508
76,POINT (-0.131219125 51.6333952575),1,875427762.0,-0.131219125,51.6333952575
77,POINT (-0.2803701 51.6267539),1,283629052005444.0,-0.2803701,51.6267539
78,POINT (-0.1071357 51.6193579),1,1014442519.0,-0.1071357,51.6193579
79,POINT (-0.14626 51.615225),2,215355972165850.0,-0.14626,51.615225
80,POINT (-0.2506543 51.6140865),1,263329870.0,-0.2506543,51.6140865
81,POINT (-0.2762845 51.6137247),1,227828458.0,-0.2762845,51.6137247
82,POINT (0.15642 51.5979699),1,561751023.0,0.15642,51.5979699
83,POINT (0.089397826086957 51.598394347826),1,1000316243.0,0.089397826086957,51.598394347826
84,POINT (-0.11181956890603 51.60319229753),1,2716381.0,-0.11181956890603,51.60319229753
85,POINT (-0.11973234790123 51.598157259136),2,675848234.0,-0.11973234790123,51.598157259136
86,POINT (-0.25021505 51.594314566667),1,137753519608906.0,-0.25021505,51.594314566667
87,POINT (-0.38063150038062 51.594298498547),1,569600965.0,-0.38063150038062,51.594298498547
88,POINT (0.0095 51.59401),1,1030821195.0,0.0095,51.59401
89,POINT (-0.07189 51.587429),1,1401020926797282.0,-0.07189,51.587429
90,POINT (-0.23051554721463 51.589986892413),1,227878811.0,-0.23051554721463,51.589986892413
91,POINT (-0.21971214 51.5868),1,254282713.0,-0.21971214,51.5868
92,POINT (-0.271714044125 51.59319101175),1,845258116.0,-0.271714044125,51.59319101175
93,POINT (-0.336441293405 51.5934516912),1,274830390.0,-0.336441293405,51.5934516912
94,POINT (0.18969748459791 51.575978132391),3,981992823.0,0.18969748459791,51.575978132391
95,POINT (-0.0117648 51.5826912),1,236446.0,-0.0117648,51.5826912
96,POINT (-0.020524667766537 51.583262),2,217744347.0,-0.020524667766537,51.583262
97,POINT (-0.0794965 51.5746997),3,259979890.0,-0.0794965,51.5746997
98,POINT (-0.31809926154021 51.575447713287),1,264541183.0,-0.31809926154021,51.575447713287
99,POINT (0.11949715880468 51.568537556861),1,1020535319.0,0.11949715880468,51.568537556861
100,POINT (-0.1311851 51.5642393),1,236260133074860.0,-0.1311851,51.5642393
101,POINT (-0.20857401763173 51.57321480652),1,446812933.0,-0.20857401763173,51.57321480652
102,POINT (-0.348485 51.569402),1,1172539976092004.0,-0.348485,51.569402
103,POINT (0.0061228 51.5571719),3,321520022.0,0.0061228,51.5571719
104,POINT (0.2475112 51.5525463),1,346508045.0,0.2475112,51.5525463
105,POINT (0.04036987 51.54466109),1,482032342.0,0.04036987,51.54466109
106,POINT (-0.17919158737126 51.54616449103),2,227194674.0,-0.17919158737126,51.54616449103
107,POINT (-0.33968007 51.54989886),1,957382476.0,-0.33968007,51.54989886
108,POINT (-0.37066556450312 51.544667487729),1,264880012.0,-0.37066556450312,51.544667487729
109,POINT (-0.48273369445558 51.546616712746),6,355961388.0,-0.48273369445558,51.546616712746
110,POINT (0.048088912001022 51.537789337054),1,403512713002288.0,0.048088912001022,51.537789337054
111,POINT (0.03767412854843 51.541835502809),1,1019863182.0,0.03767412854843,51.541835502809
112,POINT (0.0038770079140132 51.543717246616),1,631884290.0,0.0038770079140132,51.543717246616
113,POINT (-0.021274258272539 51.53911928651),1,272247584.0,-0.021274258272539,51.53911928651
114,POINT (0.12642 51.5334),1,285495386.0,0.12642,51.5334
115,POINT (0.032533829432731 51.528102802601),1,150069721692705.0,0.032533829432731,51.528102802601
116,POINT (-0.056169559428894 51.534050529069),1,205093.0,-0.056169559428894,51.534050529069
117,POINT (-0.08025309999999999 51.5329077),1,723679067774826.0,-0.0802531,51.5329077
118,POINT (-0.13647655637329 51.512739511589),1,353127224.0,-0.13647655637329,51.512739511589
119,POINT (-0.1712335 51.5312478),1,307978165.0,-0.1712335,51.5312478
120,POINT (-0.27704 51.53243),1,1034935218.0,-0.27704,51.53243
121,POINT (0.055171782150916 51.521590137902),1,879146472.0,0.055171782150916,51.521590137902
122,POINT (-0.07444969999999999 51.5239232),1,602870.0,-0.0744497,51.5239232
123,POINT (-0.164650365286 51.51884260782),1,292568.0,-0.164650365286,51.51884260782
124,POINT (-0.404099663 51.516704928),1,1014589441.0,-0.404099663,51.516704928
125,POINT (-0.0203339 51.505384),1,1635268926763516.0,-0.0203339,51.505384
126,POINT (-0.22080309166667 51.506821216667),1,1018565125.0,-0.22080309166667,51.506821216667
127,POINT (-0.3066667417315 51.5130430451),2,1015982387.0,-0.3066667417315,51.5130430451
128,POINT (-0.30537612817525 51.504948674864),2,230701905.0,-0.30537612817525,51.504948674864
129,POINT (-0.052791465645885 51.501658973285),1,44519311.0,-0.052791465645885,51.501658973285
130,POINT (-0.08149655952453 51.49798871241),2,9093641.0,-0.08149655952453,51.49798871241
131,POINT (-0.151944 51.5025),1,10086880.0,-0.151944,51.5025
132,POINT (-0.336035 51.496186),1,252730135.0,-0.336035,51.496186
133,POINT (-0.37230922505715 51.502558558584),1,279741964.0,-0.37230922505715,51.502558558584
134,POINT (-0.466667 51.5),1,232316247.0,-0.466667,51.5
135,POINT (0.064330101013184 51.492205779953),1,1190913864276350.0,0.064330101013184,51.492205779953
136,POINT (-0.23502865488086 51.492971152959),1,230962803.0,-0.23502865488086,51.492971152959
137,POINT (-0.33184020167237 51.487315873842),1,286501264.0,-0.33184020167237,51.487315873842
138,POINT (-0.020816592857143 51.475087272222),2,311465727.0,-0.020816592857143,51.475087272222
139,POINT (-0.3110669 51.4834704),1,672321902.0,-0.3110669,51.4834704
140,POINT (-0.43172295594361 51.480970615927),1,792593440.0,-0.43172295594361,51.480970615927
141,POINT (0.061154365539551 51.473003418325),1,1014383144.0,0.061154365539551,51.473003418325
142,POINT (0.008650973332743899 51.465219428993),1,233185340.0,0.0086509733327439,51.465219428993
143,POINT (-0.21450269077054 51.465121045172),1,106504341.0,-0.21450269077054,51.465121045172
144,POINT (-0.2145819225 51.465159285),1,394475010.0,-0.2145819225,51.465159285
145,POINT (-0.2976313975 51.466371205),2,928780752.0,-0.2976313975,51.466371205
146,POINT (0.1359325 51.4575005),1,1023752829.0,0.1359325,51.4575005
147,POINT (0.12093632 51.46012682),1,1018115379.0,0.12093632,51.46012682
148,POINT (0.013780234299946 51.455613077828),1,614176445.0,0.013780234299946,51.455613077828
149,POINT (-0.13787341657534 51.461999965913),1,499393681.0,-0.13787341657534,51.461999965913
150,POINT (-0.205948 51.457456),1,198510960512242.0,-0.205948,51.457456
151,POINT (-0.24203157885463 51.455182625153),1,138462669627909.0,-0.24203157885463,51.455182625153
152,POINT (0.17600661441876 51.448589876712),1,264721077.0,0.17600661441876,51.448589876712
153,POINT (-0.1854011 51.4459419),1,1022920435.0,-0.1854011,51.4459419
154,POINT (-0.2407536 51.4501033),1,237881730.0,-0.2407536,51.4501033
155,POINT (0.27061907936962 51.437622635993),1,7634147.0,0.27061907936962,51.437622635993
156,POINT (0.27075566127288 51.437525480071),1,255526759.0,0.27075566127288,51.437525480071
157,POINT (0.23888717405498 51.43518269062),1,1018475224.0,0.23888717405498,51.43518269062
158,POINT (-0.031409653822859 51.440202141468),1,265708160.0,-0.031409653822859,51.440202141468
159,POINT (-0.0477223 51.4413409),1,438260949.0,-0.0477223,51.4413409
160,POINT (-0.024826526641846 51.430875062943),1,268222577.0,-0.024826526641846,51.430875062943
161,POINT (-0.0454781 51.4330212),3,409221516.0,-0.0454781,51.4330212
162,POINT (-0.121558 51.429133),1,21706834.0,-0.121558,51.429133
163,POINT (-0.3553606 51.4277747),1,1012308892.0,-0.3553606,51.4277747
164,POINT (-0.51343215071388 51.433654366997),1,318134093.0,-0.51343215071388,51.433654366997
165,POINT (0.051881738270485 51.422818504238),1,864286281.0,0.051881738270485,51.422818504238
166,POINT (-0.211773769721 51.418480099),1,211427698.0,-0.211773769721,51.418480099
167,POINT (-0.24584251666668 51.418097),1,364158833.0,-0.24584251666668,51.418097
168,POINT (0.01935262826536 51.40644),1,228515371.0,0.01935262826536,51.40644
169,POINT (0.010053721267181 51.410300451766),1,258479027.0,0.010053721267181,51.410300451766
170,POINT (-0.1830254 51.4137097),1,763510907.0,-0.1830254,51.4137097
171,POINT (-0.23127175474862 51.409528990302),1,264368655.0,-0.23127175474862,51.409528990302
172,POINT (-0.28801210350619 51.405050379741),1,327755605.0,-0.28801210350619,51.405050379741
173,POINT (-0.36548644842088 51.409356470828),1,261027232.0,-0.36548644842088,51.409356470828
174,POINT (0.102914219029 51.3971337245),2,622673657.0,0.102914219029,51.3971337245
175,POINT (0.17460895702259 51.392465117435),1,896616948.0,0.17460895702259,51.392465117435
176,POINT (-0.087899423748517 51.392686652159),2,265086416.0,-0.087899423748517,51.392686652159
177,POINT (-0.1809419631958 51.384804215392),2,232851435.0,-0.1809419631958,51.384804215392
178,POINT (-0.48547031956563 51.389010164899),1,1024668573.0,-0.48547031956563,51.389010164899
179,POINT (0.051351855984481 51.376224600009),1,716155861786974.0,0.051351855984481,51.376224600009
180,POINT (0.0451397 51.3745108),3,1017015585.0,0.0451397,51.3745108
181,POINT (0.00983 51.375718),1,922129914476841.0,0.00983,51.375718
182,POINT (-0.1068573 51.3827254),1,35270483.0,-0.1068573,51.3827254
183,POINT (-0.0992348 51.3650257),2,215842741.0,-0.0992348,51.3650257
184,POINT (-0.15358223142857 51.366852409286),1,882060123.0,-0.15358223142857,51.366852409286
185,POINT (-0.1508795528263 51.372076849628),1,229933365.0,-0.1508795528263,51.372076849628
186,POINT (-0.3671336 51.3684796),1,800836473.0,-0.3671336,51.3684796
187,POINT (-0.43938022524899 51.374060307469),1,1011084975.0,-0.43938022524899,51.374060307469
188,POINT (-0.506527354651 51.370566407323),1,264668124.0,-0.506527354651,51.370566407323
189,POINT (-0.106829 51.327862),1,1034691458.0,-0.106829,51.327862
190,POINT (-0.42991706941818 51.299208996817),1,6121920.0,-0.42991706941818,51.299208996817
191,POINT (-0.43695728521196 51.677467522008),1,214348817.0,-0.43695728521196,51.677467522008
192,POINT (-0.35577247328197 51.672012688148),1,535070788.0,-0.35577247328197,51.672012688148
193,POINT (-0.418765165 51.656169555),1,789783904.0,-0.418765165,51.656169555
194,POINT (-0.40027494450378 51.658341741324),2,348825300.0,-0.40027494450378,51.658341741324
195,POINT (0.27503563968267 51.648619162883),1,1016472065.0,0.27503563968267,51.648619162883
196,POINT (-0.06315999999999999 51.64745),1,1030413568.0,-0.06316,51.64745
197,POINT (-0.16165950335577 51.653301729869),1,151246655000603.0,-0.16165950335577,51.653301729869
198,POINT (-0.38051289225203 51.648155624396),1,999968288.0,-0.38051289225203,51.648155624396
199,POINT (-0.0399195 51.635041666667),1,1026080691.0,-0.0399195,51.635041666667
200,POINT (-0.0736 51.6429),1,228553760.0,-0.0736,51.6429
201,POINT (-0.07037 51.64178),1,331471806.0,-0.07037,51.64178
202,POINT (-0.08497896302154199 51.63526799882),1,321074885.0,-0.084978963021542,51.63526799882
203,POINT (-0.16261387333333 51.642751728333),1,186309811410772.0,-0.16261387333333,51.642751728333
204,POINT (-0.41763510722586 51.642141188936),1,455322676.0,-0.41763510722586,51.642141188936
205,POINT (-0.4702253768876 51.639011151975),1,302307826.0,-0.4702253768876,51.639011151975
206,POINT (0.045916802056661 51.645217133322),1,440582901.0,0.045916802056661,51.645217133322
207,POINT (-0.016429085528723 51.630867293464),2,303201807.0,-0.016429085528723,51.630867293464
208,POINT (-0.053344876666667 51.630249533333),1,514510907.0,-0.053344876666667,51.630249533333
209,POINT (-0.26722228154562 51.627074796755),1,580513438.0,-0.26722228154562,51.627074796755
210,POINT (-0.38702218145797 51.628902964147),1,1002652897.0,-0.38702218145797,51.628902964147
211,POINT (-0.2549499656967 51.621859493565),1,3264924.0,-0.2549499656967,51.621859493565
212,POINT (0.055843044871513 51.606743662236),1,289695720.0,0.055843044871513,51.606743662236
213,POINT (-0.0063501617452276 51.607880027066),1,364058545.0,-0.0063501617452276,51.607880027066
214,POINT (-0.005852444117482 51.535191129808),1,231014352.0,-0.005852444117482,51.535191129808
215,POINT (-0.1946145 51.6007447),1,1019795562.0,-0.1946145,51.6007447
216,POINT (-0.18565382 51.60241742),1,1603378229990311.0,-0.18565382,51.60241742
217,POINT (-0.20155208185335 51.603092453491),1,515636557.0,-0.20155208185335,51.603092453491
218,POINT (-0.23172059777719 51.598241059979),1,99639.0,-0.23172059777719,51.598241059979
219,POINT (0.08367206771323001 51.593475891521),1,66264162.0,0.08367206771323,51.593475891521
220,POINT (0.028091723303179 51.587844819348),1,3831108.0,0.028091723303179,51.587844819348
221,POINT (-0.0171751 51.590371),1,229843894.0,-0.0171751,51.590371
222,POINT (-0.11073465 51.593099335),1,722061741.0,-0.11073465,51.593099335
223,POINT (-0.2284322275 51.5872745175),1,804620933.0,-0.2284322275,51.5872745175
224,POINT (-0.2590617316408 51.593843463405),1,1034955817.0,-0.2590617316408,51.593843463405
225,POINT (0.18228728318843 51.579502603957),2,609192.0,0.18228728318843,51.579502603957
226,POINT (-0.063705 51.5835222),1,281193212244304.0,-0.063705,51.5835222
227,POINT (-0.073708333333333 51.582213888889),1,442894483.0,-0.073708333333333,51.582213888889
228,POINT (-0.1234472 51.5813769),1,361286087.0,-0.1234472,51.5813769
229,POINT (-0.33828 51.581265),1,136164043194303.0,-0.33828,51.581265
230,POINT (-0.33275821521601 51.579620068093),1,230924606.0,-0.33275821521601,51.579620068093
231,POINT (-0.35774230957031 51.575896032009),2,1026935660.0,-0.35774230957031,51.575896032009
232,POINT (0.18488333134861 51.568933322092),1,230162963.0,0.18488333134861,51.568933322092
233,POINT (0.066713858325335 51.564201465158),1,318164648.0,0.066713858325335,51.564201465158
234,POINT (-0.07280639999999999 51.5663264),1,294156882.0,-0.0728064,51.5663264
235,POINT (-0.32611486790085 51.565736231395),1,453665720.0,-0.32611486790085,51.565736231395
236,POINT (-0.4224284 51.57248),1,402782713226224.0,-0.4224284,51.57248
237,POINT (0.2173178 51.5631569),1,855715233.0,0.2173178,51.5631569
238,POINT (0.0070499277966338 51.558875870096),1,259061324.0,0.0070499277966338,51.558875870096
239,POINT (0.00747 51.55802),2,1024359776.0,0.00747,51.55802
240,POINT (-0.21604663054545 51.557312102364),3,231338830.0,-0.21604663054545,51.557312102364
241,POINT (0.07504755740199801 51.549314412689),1,285770776.0,0.075047557401998,51.549314412689
242,POINT (0.07867300000000001 51.550961),1,470055307.0,0.078673,51.550961
243,POINT (-0.0305401 51.5449905),1,853789334.0,-0.0305401,51.5449905
244,POINT (-0.074557129505786 51.548111682705),1,402317063.0,-0.074557129505786,51.548111682705
245,POINT (-0.11382993890294 51.553895857787),1,1031786920.0,-0.11382993890294,51.553895857787
246,POINT (-0.17584755271095 51.550060540577),1,228395396.0,-0.17584755271095,51.550060540577
247,POINT (-0.164966 51.5507601),1,3056974.0,-0.164966,51.5507601
248,POINT (-0.47975339233067 51.547347341398),1,9957593.0,-0.47975339233067,51.547347341398
249,POINT (0.07315783761448499 51.542978575501),1,300299456694805.0,0.073157837614485,51.542978575501
250,POINT (0.011408384671489 51.53475131577),1,1023662880.0,0.011408384671489,51.53475131577
251,POINT (0.00121925 51.54301076),1,584938332.0,0.00121925,51.54301076
252,POINT (-0.0060313632100474 51.542771113551),1,243975704.0,-0.0060313632100474,51.542771113551
253,POINT (-0.100523 51.5375),1,112483702486965.0,-0.100523,51.5375
254,POINT (-0.1436789 51.5397797),1,1015759483.0,-0.1436789,51.5397797
255,POINT (-0.19875 51.5423259),1,373025892.0,-0.19875,51.5423259
256,POINT (73.8567 18.5203),1,1019951804.0,73.8567,18.5203
257,POINT (-0.44905 51.5310898),1,1017741213.0,-0.44905,51.5310898
258,POINT (-0.48555123104285 51.529634819573),1,11089206.0,-0.48555123104285,51.529634819573
259,POINT (0.078822348356727 51.51661857646),2,224330224.0,0.078822348356727,51.51661857646
260,POINT (0.011089844629179 51.516511794228),1,1031689953.0,0.011089844629179,51.516511794228
261,POINT (-0.046459464356346 51.521271248396),1,430793057.0,-0.046459464356346,51.521271248396
262,POINT (-0.073042228571429 51.520919022857),1,1771332956486243.0,-0.073042228571429,51.520919022857
263,POINT (-0.08116677661463401 51.522209676933),1,213328288.0,-0.081166776614634,51.522209676933
264,POINT (-0.16104544476257 51.515667417794),1,430465929.0,-0.16104544476257,51.515667417794
265,POINT (-0.19064922663441 51.518028934519),2,858194200977436.0,-0.19064922663441,51.518028934519
266,POINT (-0.3021351 51.5152433),2,543310.0,-0.3021351,51.5152433
267,POINT (-0.3402 51.516),1,251060335.0,-0.3402,51.516
268,POINT (-0.36848449707031 51.519737243652),1,1014413967.0,-0.36848449707031,51.519737243652
269,POINT (-0.38103374154019 51.521360495808),2,293038970.0,-0.38103374154019,51.521360495808
270,POINT (-0.011498789871279 51.504983760393),1,227852605.0,-0.011498789871279,51.504983760393
271,POINT (-0.0220309 51.506251),1,160418091051629.0,-0.0220309,51.506251
272,POINT (-0.076316641643714 51.509864735465),1,340362031.0,-0.076316641643714,51.509864735465
273,POINT (-0.0824 51.5112),1,848882054.0,-0.0824,51.5112
274,POINT (-0.1301201 51.5113975),1,139674.0,-0.1301201,51.5113975
275,POINT (-0.13919629539802 51.513347584491),1,248229015.0,-0.13919629539802,51.513347584491
276,POINT (-0.26311895421053 51.50884802),1,401241620.0,-0.26311895421053,51.50884802
277,POINT (-0.2816057 51.5109231),1,103952040054919.0,-0.2816057,51.5109231
278,POINT (-0.46090237016413 51.511248326425),1,818514324.0,-0.46090237016413,51.511248326425
279,POINT (0.1103641 51.5011943),1,1758497134439367.0,0.1103641,51.5011943
280,POINT (0.01165 51.5027),1,981027737.0,0.01165,51.5027
281,POINT (-0.024905459657859 51.502178842052),1,6879646.0,-0.024905459657859,51.502178842052
282,POINT (-0.27533523875747 51.494878343368),1,222019565.0,-0.27533523875747,51.494878343368
283,POINT (-0.281147 51.498612),1,606557209509916.0,-0.281147,51.498612
284,POINT (0.28339103996159 51.488307981126),1,1028091768.0,0.28339103996159,51.488307981126
285,POINT (-0.08154266931726301 51.491011366028),1,265213899.0,-0.081542669317263,51.491011366028
286,POINT (-0.189192 51.484972),1,130431937328132.0,-0.189192,51.484972
287,POINT (-0.523747 51.5437),1,180164999045960.0,-0.523747,51.5437
288,POINT (-0.30460778826905 51.52227522262),1,244988431.0,-0.30460778826905,51.52227522262
289,POINT (-0.2745 51.49054),1,1046059442126501.0,-0.2745,51.49054
290,POINT (0.056948022425862 51.480106835613),1,401049824.0,0.056948022425862,51.480106835613
291,POINT (-0.11218635295437 51.481401343276),1,330608676.0,-0.11218635295437,51.481401343276
292,POINT (-0.25648478302571 51.474938090412),1,228366559.0,-0.25648478302571,51.474938090412
293,POINT (-0.044950089534115 51.46792861613),1,3880555.0,-0.044950089534115,51.46792861613
294,POINT (-0.211179 51.471174),1,644319695718227.0,-0.211179,51.471174
295,POINT (-0.23673847362821 51.464388798082),1,429135009.0,-0.23673847362821,51.464388798082
296,POINT (-0.2976969 51.4662355),2,327088786.0,-0.2976969,51.4662355
297,POINT (-0.37706791879612 51.465606609809),1,313874136.0,-0.37706791879612,51.465606609809
298,POINT (116.38962454567 39.942912923155),1,514414358.0,116.38962454567,39.942912923155
299,POINT (-0.4870497215805 51.469892217699),1,227841545.0,-0.4870497215805,51.469892217699
300,POINT (0.23869470984409 51.458117552596),1,1609680509345802.0,0.23869470984409,51.458117552596
301,POINT (-0.0155657 51.4555381),1,268306224.0,-0.0155657,51.4555381
302,POINT (-0.0112702 51.4603615),6,326890646.0,-0.0112702,51.4603615
303,POINT (-0.037037377372984 51.4546031207),1,288895981.0,-0.037037377372984,51.4546031207
304,POINT (-0.11367704252927 51.462036153553),1,964708.0,-0.11367704252927,51.462036153553
305,POINT (-0.2701692 51.4639851),1,632677977.0,-0.2701692,51.4639851
306,POINT (-0.30322 51.4611951),1,287292619.0,-0.30322,51.4611951
307,POINT (0.20578338128918 51.445146166471),1,321029023.0,0.20578338128918,51.445146166471
308,POINT (0.17610431967239 51.448655265083),1,532236795.0,0.17610431967239,51.448655265083
309,POINT (0.070264419746667 51.444416313911),1,231551232.0,0.070264419746667,51.444416313911
310,POINT (0.012721 51.4506073),1,693899926.0,0.012721,51.4506073
311,POINT (-0.016532130539417 51.452354075592),1,783709375.0,-0.016532130539417,51.452354075592
312,POINT (-0.017391364929387 51.453704162005),1,1025410957.0,-0.017391364929387,51.453704162005
313,POINT (-0.02101 51.44545),3,1027639593.0,-0.02101,51.44545
314,POINT (-0.083333333333333 51.45),1,799371181.0,-0.083333333333333,51.45
315,POINT (-0.3262217 51.4471134),1,242244331.0,-0.3262217,51.4471134
316,POINT (-0.053 51.439),2,493749558.0,-0.053,51.439
317,POINT (-0.045961661274207 51.443260544731),1,258415537521621.0,-0.045961661274207,51.443260544731
318,POINT (-0.0910332783845 51.4403774761),1,233362135.0,-0.0910332783845,51.4403774761
319,POINT (-0.31820200000001 51.438733),1,423335567782393.0,-0.31820200000001,51.438733
320,POINT (0.2387167820311 51.429298704521),2,268869800.0,0.2387167820311,51.429298704521
321,POINT (-0.037131929186195 51.42948331038),1,967978539.0,-0.037131929186195,51.42948331038
322,POINT (-0.18547872824668 51.427787401045),1,359355147.0,-0.18547872824668,51.427787401045
323,POINT (-0.3295064 51.4274015),1,2737320.0,-0.3295064,51.4274015
